,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_type
dst_host_rerror_rate,0.006739163147265062,-0.0003926914090884087,-0.004999622425151451,-0.0015109517007527071,0.0297739510131661,-0.000648111591543901,-0.006540737908556355,0.024752809934010713,-0.09086819809108745,-0.0008431376456647491,2.93820087002396e-06,0.0006464808772451633,-0.0010033717824535434,-0.0015134731462991173,-0.0019184642333079916,-0.0066105906831231305,,,-0.007556292878484624,-0.2117577066209273,-0.29110423944542796,-0.11239338344371223,-0.11321871500197558,0.9869947924955955,0.9821663427308405,-0.3302908361850227,0.22765682207992124,0.02429481426271606,-0.09246026303987062,-0.3326829826269452,-0.3231623066368958,0.22173852496885715,-0.26889430348021787,0.13926651720484357,-0.11340263127062558,-0.11318444088740827,1.0,0.9848038371110224,-0.29244140603530727,0.31337362039631944,-0.039540022349950396,0.007058114803757062,0.0008942861133360275,0.008783518757987665,0.0008272582303830644,0.010692157481866315,0.00814858666546256,0.01042704149864093,0.007745589849210853,0.0050610542196859315,0.011217251064022752,0.008673391319952404,-0.025314529115857708,0.009615477805519206,-0.01455172351189192,-0.28979255470111887,0.010952727246058381,0.009455406153360062,-0.0037875915675161594,-0.0037331123972414843,-0.01846338155168591,0.008369199155771185,0.006895422168272293,0.04760638931817764,0.007408829309970002,0.009829649049223668,0.007087225483097384,0.01069215748186629,0.006423090944915759,0.006833950127857448,0.010944026036547804,0.008444442817459347,0.011687164613640924,0.009483642699589054,0.0063545321482237965,0.008597830681263019,0.009414327474903025,0.007368470776836108,0.007766946606989724,0.008207964423045897,-0.006983360863236134,0.06837361593340424,0.0021094311929472542,0.008061960122047136,0.005501565020740219,0.008076779605855185,0.2947958232252851,0.0003201169008494248,0.006887009650570266,0.014009335121267247,0.00844931707456668,-0.029095011455616732,0.00741744141758652,0.01017574078553972,0.008430027926630777,0.01329512924676192,0.008761716478379861,0.012304704273081692,-0.00035858852029110573,-0.0009487418090670902,0.006784469079648067,-0.0013417330395430918,-0.008321922892807728,0.011890861203824071,0.00828875651934083,0.013473150116808602,0.009023653371842008,0.010242070981082693,0.9627293573314575,0.12386874568815068,0.002233744366054683,0.14096001546522743,-0.1130874890227486,-0.0016286155181976,-0.001064041754381029,0.0006415875972185246,-0.4381982317463319,-0.00370966650206115,0.0008603674845607014
dst_host_srv_rerror_rate,0.010464637941725976,0.0013283577176615188,-0.005470815886810593,-0.0016647774913263608,-0.011904468552005576,-0.0006414887301422157,-0.007748636755383801,0.02358430471604902,-0.08788542048154466,-0.0008729968962161024,-0.001798693599902788,-0.0008729491333243512,-0.00138325098915539,-0.0014783243375873572,-0.0023147985925114248,-0.006779828849435003,,,-0.008692951323014812,-0.2080505997484472,-0.2884498708457297,-0.11228821071624782,-0.1153462550470028,0.9851995540751263,0.9865705438845618,-0.33199166844425815,0.23398316622423215,0.02031127088351687,-0.08779085471476566,-0.33162539112516287,-0.32160827819023174,0.21137156098009077,-0.26879820217074113,0.14022378326498813,-0.11225565274610792,-0.11532042081657978,0.9848038371110224,1.0,-0.28961433767816164,0.31547298505623356,-0.051712580564833285,0.022656713940460996,0.003035454361404171,0.008842526003661373,0.0010650104769135396,0.01075796313961952,0.008209849878122176,0.010887465048278444,0.007803694055936202,0.004926375831008806,0.011102454881824132,0.008232156686849915,-0.027339315159129136,0.009680436597230328,-0.014406042950001474,-0.28699006206826483,0.01101840087999462,0.009517288531224915,-0.005089635012558083,-0.004398918239816183,-0.022602753013827945,0.007592491019219573,0.007899168204009238,0.04736854198243874,0.007653132794923989,0.009878897846534968,0.007147864374216042,0.010757963139619553,0.006478834981113505,0.006891152559001061,0.011107416029967941,0.008505435389866044,0.011868688626600813,0.009601569478635922,0.006410362304056865,0.008658692476772346,0.00947785060511586,0.008592559827708101,0.007826830384195833,0.008209849878122054,-0.006921402037009008,0.06899967741741854,-0.0003549242098527436,0.008121559357810915,0.005395968183722361,0.008138112224468915,0.2937995114887295,-0.00035492420985274163,0.007399795247409252,0.01445237445588874,0.008511999777775925,-0.03303442818330286,0.007477695752540724,0.010240325997623163,0.008282431594373474,0.013860569417763893,0.009454062631710211,0.013137646168990252,-0.0003549242098527423,-0.0009390468960468495,0.0060036471180712975,-0.001328022264925139,-0.00823688361464395,0.012559528130418681,0.008355876485220907,0.013760571457617951,0.009246208857676635,-0.0010038843746549976,0.964140015568384,0.12380170302501471,0.009056141073361022,0.15512153781435753,-0.11524727498729373,-0.00148419956282249,-0.00022447458890235004,0.0006566407603135061,-0.43842218102446356,-0.003671758513051107,0.003403789455038892
protocol_type_icmp,-0.07870255377548871,-0.002463875121176437,-0.030518177132292924,-0.007747480181675918,-0.04753562160800663,-0.0029853366287319874,-0.0512394276534206,-0.01135659201350232,-0.4843372065303865,-0.00659264791603279,-0.012250250926517797,-0.0054282030931504886,-0.006547751695649029,-0.013039844607119324,-0.011515398218684286,-0.03207905687887326,,,-0.043259953680767155,0.924537514654566,0.9859986065671011,-0.5387833261221177,-0.5381224218083094,-0.2878688215760416,-0.28864759103199467,0.6217221231954194,-0.28429594539490927,-0.20734271467702708,0.3728301025430866,0.7084521388341003,0.6878759211098868,-0.3263803377479509,0.9535172913968909,-0.10913892356549654,-0.5389358396903864,-0.5377531484047466,-0.29244140603530727,-0.28961433767816164,1.0,-0.9180321339608025,-0.24065810305386248,-0.01083159947472379,-0.005478234781294999,-0.015844327817335933,-0.029924066112409036,-0.017007441790780592,-0.017167174340880487,-0.018543005461886898,-0.016269266415868195,-0.016764992134860504,-0.01779178212762263,-0.017791782127622568,-0.12723069808397947,-0.017482265432254823,0.04974216078352608,0.990938723438456,-0.016764992134860327,-0.016436168329666132,-0.04278303238914719,-0.046697319695495586,-0.11403589115550704,-0.01786832436370872,-0.016846196065925547,-0.44905257167241225,-0.016436168329666313,-0.01786832436370854,-0.017714909484375485,-0.017007441790780262,-0.016352930135301605,-0.01660139371312191,-0.016683393291656915,-0.0168461960659248,-0.01708749455105731,-0.0163529301353013,-0.01643616832966598,-0.01668339329165715,-0.017087494551057472,-0.016100635834205033,-0.016927010768390066,-0.017167174340880217,-0.03221056591077338,-0.14155437847229346,-0.001651733217296419,-0.01660139371312229,-0.023480316970714794,-0.017246486329688646,-0.6245860620661853,0.0012255063499209656,-0.018096010465111206,-0.01740402699425844,-0.01748226543225474,-0.16449623928530663,-0.017325435568618108,-0.016927010768389674,-0.017087494551057982,-0.016927010768389754,-0.017714909484375933,-0.03743033830676098,-0.0016517332172964136,0.0032424047220010192,-0.020699426348817863,0.0045854852200063675,0.028440869608455915,-0.01700744179078021,-0.017007441790780283,-0.017007441790780516,-0.017325435568618094,-0.004671840133504712,-0.2784582488622,-0.03976796740449798,-0.005478234781294887,-0.04967988888294088,-0.5367654968938638,-0.012471019172626703,-0.008091995518143602,-0.005223286632450766,0.6415889497355663,-0.017087494551057833,0.5616049123078279
protocol_type_tcp,-0.03316105421908931,0.0027553659719055865,0.03302592453159145,0.008439225485768002,-0.03773530259614487,0.003251886854822897,0.055814416247446055,0.012370582241499886,0.5275819751980813,0.007181282301730643,0.013344032821230832,0.005912868288968096,0.007132377455458774,0.014204126549317759,0.012543567695175728,0.0349432832383225,,,0.047122483059631064,-0.8127900751686957,-0.9070044595202326,0.5861177696173783,0.5861694835088151,0.313534615655475,0.31441992099627836,-0.66558181762759,0.2580741926698592,0.18022475504668042,-0.38235226503700653,-0.6847380436078193,-0.6678845262579828,0.18198339139573433,-0.9195618858469666,0.12126995737588704,0.5867622586296284,0.5857672389795804,0.31337362039631944,0.31547298505623356,-0.9180321339608025,1.0,-0.16392078882956565,0.011798714962178122,0.0059673671308861555,0.017259012218860753,0.03259588091247257,0.018525976555311543,0.01869997106399095,0.02019864531526244,0.017721892092900524,0.018261879420853378,0.019380347887018836,0.019380347887018378,-0.08666135122237645,0.01904319553263196,-0.045664902011919514,-0.9097135909026005,0.018261879420852896,0.01790369609258995,0.046602979140350706,0.050866759417256886,0.12421775549784778,0.019463724310626165,0.018350333765816518,0.48914689917767973,0.017903696092589915,0.019463724310625628,0.019296611555355423,0.018525976555311595,0.017813025852099568,0.018083673870429934,0.018172994903433184,0.0183503337658162,0.01861317694548967,0.017813025852098898,0.017903696092590144,0.018172994903432906,0.018613176945489338,0.01753820507866132,0.01843836412932382,0.018699971063989927,-0.021939761453030726,-0.039660580195757494,0.0017992106770491163,0.01808367387043004,0.025576792033858292,0.018786364541815908,0.5954748772262374,-0.0011250542096004816,0.019711739704619802,0.018957971459201226,0.019043195532631944,0.17918353094635128,0.018872362881099586,0.018438364129324272,0.018613176945490653,0.018438364129324373,0.019296611555355465,0.040772361796607065,-0.0011250542096004792,-0.0029766317261032114,0.022547605452012415,-0.00420962278176794,-0.02610963221835206,0.018525976555310915,0.018525976555311425,0.018525976555311345,0.018872362881099315,0.005088972336238825,0.3033208082388119,0.04331870958908735,0.005967367130885878,0.054115631735676226,0.5846914035329143,0.013584512688920672,0.008814501387038584,0.005689655556952493,-0.6988741744446924,0.018613176945489463,-0.4120803105783719
protocol_type_udp,0.2769805140476525,-0.0006149670162465235,-0.0049177513010292264,-0.0013833644987376343,0.21063714877325007,-0.000533051858427042,-0.009149143139342843,-0.0020277955993077013,-0.08648165354673262,-0.0011771614597074587,-0.002187364386223735,-0.0009692420341729227,-0.0011691449387290498,-0.0023283516285991053,-0.002056151511330156,-0.005727930552720436,,,-0.007724354594742126,-0.310536611316417,-0.23281854157093138,-0.09431449904841134,-0.0960853641245812,-0.051310328778547805,-0.05153996147343697,0.08249039009494818,0.07556263628456336,0.07467769548137694,0.008393052247680154,-0.0863939153104743,-0.07645786884020994,0.3665282950572389,-0.12126834876815996,-0.025329178466471515,-0.0955127075627703,-0.0960194278840434,-0.039540022349950396,-0.051712580564833285,-0.24065810305386248,-0.16392078882956565,1.0,-0.0019340546637753673,-0.000978175527330491,-0.0028291108973347284,-0.005343142511766867,-0.003036792690784604,-0.0030653140078993157,-0.0033109778733662353,-0.002904986531420617,-0.002993501680176522,-0.0031768419134314114,-0.003176841913431396,0.528678222214298,-0.003121575633544537,-0.011970854055963358,-0.23847743342531386,-0.002993501680176629,-0.0029347879864620513,-0.007639197102493702,-0.008338119328880823,-0.02036187246784387,-0.0031905090425588456,-0.0030080011861783064,-0.08018134556674131,-0.0029347879864620144,-0.003190509042558799,-0.0031631157878914433,-0.0030367926907846126,-0.0029199252491174292,-0.00296429008577731,-0.002978931659966346,-0.0030080011861782652,-0.0030510866475288554,-0.002919925249117369,-0.0029347879864620803,-0.0029789316599663604,-0.0030510866475287725,-0.0028748764111488083,-0.003022431192805442,-0.0030653140078992286,0.13384367907016143,0.449260797035697,-0.00029492803345244564,-0.002964290085777356,-0.00419256792591964,-0.0030794756949341,0.09625014699889745,-0.0002949280334524445,-0.0032311639215841545,-0.003107605636200565,-0.003121575633544668,-0.029371905737991425,-0.003093572610547524,-0.00302243119280547,-0.0030510866475287677,-0.0030224311928054564,-0.003163115787891419,-0.006683437708144032,0.006863401632176581,-0.0007803109697296566,-0.003696021271911736,-0.0011035341746282708,-0.00684452572917328,-0.0030367926907844496,-0.003036792690784628,-0.0030367926907845866,-0.003093572610547518,-0.0008341883596880478,-0.04972058615492656,-0.007100837046921856,-0.0009781755273304982,-0.008870677042122289,-0.0958430760889787,-0.00222678403583299,-0.0014448800205026343,-0.0009326528270641953,0.11456000596758394,-0.0030510866475289234,-0.3884912693557542
service_IRC,0.096169025795531,-3.825729472738338e-08,0.0018471891526401875,-6.226281179705118e-05,-0.000445228079343433,-2.3991729995671284e-05,-0.00013435992293134687,-9.126752629389363e-05,0.014425852627059177,-5.2981974372909946e-05,-9.844943775504664e-05,-4.3623885400101854e-05,-5.262116481229933e-05,-0.00010479502645984316,-9.254377620142908e-05,-0.00025780411620801206,,,-0.0003476596636859137,-0.01396573547843183,-0.011050395067307591,-0.0022953482057087985,-0.0023314995085432573,0.02472152219586804,0.026056273971816098,0.0036127173303343962,0.005906423197704014,-0.0018998911915486761,-0.024732858253642274,-0.015441646300839974,-0.009519579582496926,0.006515804766665049,-0.0104601034391659,-0.0014800071455306197,-0.003272617159309282,-0.00204891360978815,0.007058114803757062,0.022656713940460996,-0.01083159947472379,0.011798714962178122,-0.0019340546637753673,1.0,-4.4025966271530745e-05,-0.0001273333235849786,-0.00024048548081039212,-0.00013668071715410094,-0.00013796441165495578,-0.00014902131172349377,-0.00013074835290616642,-0.00013473226463239443,-0.00014298408723475433,-0.0001429840872347543,-0.0010224925813099564,-0.00014049664882900267,-0.0005387871626144567,-0.010733451356279155,-0.00013473226463239714,-0.00013208966417172177,-0.0003438268741948986,-0.00037528413877120295,-0.00091645219640798,-0.0001435992207656831,-0.00013538486198773678,-0.0036088218493475397,-0.00013208966417171833,-0.0001435992207656763,-0.0001423662983786888,-0.00013668071715409942,-0.00013142071841019072,-0.0001334175019606479,-0.00013407649355611908,-0.00013538486198772984,-0.00013732406309756252,-0.00013142071841019303,-0.0001320896641717215,-0.00013407649355611252,-0.00013732406309756488,-0.00012939314915951457,-0.00013603433129801603,-0.00013796441165495413,-0.00025886099172248357,-0.0011376051850657675,-1.3274193936074465e-05,-0.00013341750196064909,-0.0001887001350375053,-0.00013860180437060617,-0.00501950098891058,-1.3274193936074441e-05,-0.0001454290256245483,-0.00013986788373040635,-0.00014049664882899608,-0.0013219780041732092,-0.0001392362818380818,-0.00013603433129800996,-0.0001373240630975673,-0.0001360343312980117,-0.0001423662983786839,-0.00030080981878544583,-1.327419393607437e-05,-3.512042928366896e-05,-0.00016635144031882233,-4.9668139300372364e-05,-0.00030806010831163985,-0.00013668071715409842,-0.0001366807171541006,-0.00013668071715410016,-0.000139236281838083,-3.7545356187716536e-05,-0.0012811781904400444,0.031388491069260054,-4.402596627152981e-05,0.12151354967016993,-0.004313728893595477,0.08070367086986534,-6.503151762819461e-05,-4.197706930926418e-05,-0.012269728321926715,-0.00013732406309756767,-0.018296405838729858
service_X11,-0.00011199417708329215,0.0004153452595717332,0.00445388074967872,-3.149029854397636e-05,-0.00022518040438627654,-1.2134157105092456e-05,-0.00020826705408617718,-4.61598435312123e-05,0.004067468357693002,-2.6796383624474678e-05,-4.979219692966273e-05,-2.2063397640556897e-05,-2.6613899081082432e-05,-5.300156825395324e-05,-4.680532499028255e-05,-0.0001303880816002809,,,-0.00017583379685537392,-0.006289643074014275,-0.005585046178012054,-0.0018180980851760383,-0.001061364167301068,0.002719245951434436,0.002522522149945982,0.0004784752850530894,0.009232318592827285,-0.0009608968675869615,-0.009369829469923315,-0.007954620000783492,-0.005024736750654781,0.006125103726748862,-0.005598353667643411,-0.0007485345668598385,-0.001740624899127598,-0.0007667725074257077,0.0008942861133360275,0.003035454361404171,-0.005478234781294999,0.0059673671308861555,-0.000978175527330491,-4.4025966271530745e-05,1.0,-6.440063110798647e-05,-0.00012162893656161848,-6.912820774006943e-05,-6.977745440761765e-05,-7.536963815389862e-05,-6.61278305350055e-05,-6.814275029226214e-05,-7.231622639749972e-05,-7.231622639749551e-05,-0.0005171400988025964,-7.105816920820421e-05,-0.0002724992353010809,-0.0054285949808726705,-6.814275029226e-05,-6.680621769700093e-05,-0.00017389530930809425,-0.00018980526621967725,-0.00046350867288549527,-7.26273388894391e-05,-6.84728106437838e-05,-0.001825212741731156,-6.680621769700095e-05,-7.262733888943758e-05,-7.200377093727906e-05,-6.912820774007173e-05,-6.646788890759732e-05,-6.747779045743847e-05,-6.781108478643607e-05,-6.847281064378001e-05,-6.945358905906769e-05,-6.646788890759353e-05,-6.680621769700036e-05,-6.781108478643676e-05,-6.945358905906677e-05,-6.544241705401761e-05,-6.880128894223209e-05,-6.977745440761556e-05,-0.00013092261135429993,-0.0005753599278437112,-6.713611510835097e-06,-6.747779045744024e-05,-9.543776479271352e-05,-7.009982479735867e-05,-0.0025386836880705805,-6.713611510835082e-06,-7.355278860203509e-05,-7.074016235793484e-05,-7.105816920820564e-05,-0.0006686090913414055,-7.042072075906946e-05,-6.880128894223131e-05,-6.945358905906796e-05,-6.88012889422316e-05,-7.200377093727652e-05,-0.00015213882452642287,-6.713611510835073e-06,-1.776265432310123e-05,-8.41345960400131e-05,-2.5120364621354712e-05,-0.00015580576109932133,-6.912820774006852e-05,-6.912820774007115e-05,-6.912820774007039e-05,-7.042072075906684e-05,-1.898909543541034e-05,0.002650958662148933,-0.00016164031874733859,-2.2266755733688082e-05,-0.00020192817482199117,-0.00105557119893324,-5.0689528425322646e-05,-3.2890610715667895e-05,-2.1230497088029903e-05,-0.0004321165149394632,-6.945358905906527e-05,-0.00737213236005581
service_Z39_50,-0.0009252057159466359,-4.178517980042984e-05,-0.0003587633509786121,-9.107725994149474e-05,-0.0006512740485892573,-3.509480163511282e-05,-0.0006023567098218057,-0.0001335049924115453,-0.00569373585012028,-7.750136739574195e-05,-0.00014401060239196503,-6.381247225380386e-05,-7.697357969723734e-05,-0.00015329284993697155,-0.00013537187476432095,-0.00037711262675384905,,,-0.0005085521942681325,-0.007021202154679295,-0.01563379179225096,0.02211048771382882,0.022095888791654743,0.008784623869125376,0.00874802753301823,-0.025627679891940938,0.007019087239190899,-0.002779136998779658,0.004748970882874437,-0.022882992774178178,-0.0236387710297001,0.005209203885934401,-0.016759971063849757,-0.0021649358841700607,0.022115269769424708,0.02210747760168795,0.008783518757987665,0.008842526003661373,-0.015844327817335933,0.017259012218860753,-0.0028291108973347284,-0.0001273333235849786,-6.440063110798647e-05,1.0,-0.00035177914417547547,-0.00019993483824358116,-0.00020181261045408864,-0.00021798650515341208,-0.00019125705024971657,-0.0001970846663403101,-0.00020915532891487823,-0.00020915532891487538,-0.0014956893196499494,-0.00020551673522258143,-0.0007881311017968268,-0.01570075798105178,-0.00019708466634031627,-0.00019321910354075774,-0.0005029456378872604,-0.0005489609298436075,-0.0013405747750081247,-0.00021005513852639238,-0.0001980392775641508,-0.00527893932459921,-0.0001932191035407502,-0.0002100551385263856,-0.000208251635127066,-0.00019993483824358148,-0.0001922405780734487,-0.00019516144799921735,-0.00019612541263729452,-0.00019803927756415128,-0.00020087591661820665,-0.00019224057807344828,-0.0001932191035407527,-0.00019612541263729216,-0.00020087591661820413,-0.00018927467521163697,-0.00019898931312291508,-0.0002018126104540803,-0.00037865861099673496,-0.0016640745922101097,-1.941732435037563e-05,-0.0001951614479992149,-0.0002760281900828146,-0.0002027449805217453,-0.007342463071435964,-1.9417324350375562e-05,-0.0002127317541170386,-0.00020459698552490594,-0.00020551673522258384,-0.0019337728388413346,-0.0002036730862009508,-0.00019898931312292367,-0.0002008759166182059,-0.00019898931312291963,-0.00020825163512706076,-0.00044002082893040506,-1.941732435037552e-05,-5.137372333186532e-05,-0.00024333679983719285,-7.26539310273283e-05,-0.0004506264614865064,-0.00019993483824357904,-0.00019993483824358305,-0.00019993483824357918,-0.00020367308620095322,-5.492087598374144e-05,0.008499630472508088,-0.0004675013578235331,-6.440063110798393e-05,0.0028889379987280086,0.022118848979018564,-0.00014660589356616088,-9.512728809484113e-05,-6.140353033723701e-05,-0.02469544998221344,-0.0002008759166182024,0.006757939989841999
service_auth,-0.0017375998561159286,-7.873366886058925e-05,-0.0006578513029306823,-0.0001720112067388823,-0.0012300154296199502,-6.62810802981381e-05,-0.0011376286968917025,-0.00025214147708357853,0.025736239017798923,2.842263262475647e-05,-0.0002719826827964245,-0.00012051812235478352,1.080060387465875e-05,-0.0002895134100327501,-0.0002556673263081561,-0.0007122260600073288,,,-0.0009604667145449449,-0.03055868149945415,-0.03019047995326416,0.0059955737034725525,0.006192061653575936,0.0007334599448055927,0.0007001026536799034,-0.013419090559645453,0.05502223241758003,-0.004641708944362583,-0.02663484997447938,-0.043901672391077604,-0.04316585039580113,0.01927788924876297,-0.030780725468174893,0.061974878368872305,0.006085881845171086,0.006008899824297622,0.0008272582303830644,0.0010650104769135396,-0.029924066112409036,0.03259588091247257,-0.005343142511766867,-0.00024048548081039212,-0.00012162893656161848,-0.00035177914417547547,1.0,-0.00037760284858715144,-0.00038114926471910287,-0.0004116957605917828,-0.0003612137215360341,-0.0003722199296367005,-0.0003950169399653289,-0.00039501693996531277,-0.002824803084158311,-0.0003881449843065048,-0.0014884877078603143,-0.029652915873518763,-0.0003722199296367078,-0.00036491931340929055,-0.0009498780063498758,-0.0010367838476426678,-0.0025318491676294963,-0.0003967163470095327,-0.00037402283662669696,-0.009969960933266067,-0.00036491931340929397,-0.0003967163470095176,-0.0003933101971508559,-0.0003776028485871622,-0.00036307124127181765,-0.0003685876825984404,-0.00037040825472321395,-0.0003740228366266915,-0.00037938019703789616,-0.00036307124127181033,-0.0003649193134092862,-0.000370408254723226,-0.00037938019703790207,-0.00035746974941029615,-0.0003758171018803292,-0.00038114926471909257,-0.0007151458515709969,-0.0031428204899162553,-3.66721330362129e-05,-0.0003685876825984538,-0.0005213150033344358,-0.00038291016640374433,-0.013867192910333467,-3.667213303621288e-05,-0.00040177148237503075,-0.0003864079178258518,-0.0003881449843065002,-0.003652180574839699,-0.00038466301423827846,-0.0003758171018803282,-0.00037938019703789453,-0.00037581710188031877,-0.00039331019715084953,-0.000831036351150423,-3.667213303621263e-05,-9.702593326434617e-05,-0.0004595730768674949,-0.00013721636288092378,-0.0008510664624578678,-0.0003776028485871601,-0.00037760284858716456,-0.00037760284858716093,-0.000384663014238251,-0.00010372519066985351,0.0010937120273011335,-0.000882936890755663,-0.00012162893656161752,-0.001103003484619396,0.006030676869450857,-0.00027688422646385014,-0.00017966020968901688,-0.00011596852340661514,-0.005802888279733307,-0.00037938019703789784,-0.030711868887088357
service_bgp,-0.0009931240087851746,-4.485258203226009e-05,-0.00038509975801928235,-9.776313736856111e-05,-0.0006990833312037444,-3.767107086203564e-05,-0.0006465750265764904,-0.0001433054411266042,-0.006111706483190045,-8.319065408674169e-05,-0.0001545822559134878,-6.849687281747147e-05,-8.262412209726998e-05,-0.00016454590262852945,-0.00014530936917651327,-0.00040479603313095953,,,-0.000545884428882204,-0.007830880272468737,-0.016794550312991957,0.02296811466530708,0.022953046018726064,0.01068770189116178,0.01064558171143619,-0.027838841265974357,0.008449510452909807,-0.0029831502655249128,0.004756054462096113,-0.024638626107435085,-0.025452106231970653,0.0051153349664092625,-0.018315396392840407,-0.002323861349959339,0.022965736078954607,0.022965290502558074,0.010692157481866315,0.01075796313961952,-0.017007441790780592,0.018525976555311543,-0.003036792690784604,-0.00013668071715410094,-6.912820774006943e-05,-0.00019993483824358116,-0.00037760284858715144,1.0,-0.00021662744324109224,-0.0002339886450415319,-0.00020529701144148752,-0.00021155242616039516,-0.00022450918226137812,-0.00022450918226137167,-0.001605486160997399,-0.00022060348356998748,-0.0008459869040734471,-0.016853332657109317,-0.00021155242616040132,-0.00020740309681932363,-0.0005398663016133062,-0.0005892595234941105,-0.0014389848351403064,-0.00022547504586675917,-0.00021257711430175966,-0.0056664602194076595,-0.0002074030968193222,-0.00022547504586675703,-0.00022353914934675434,-0.00021461182592146167,-0.0002063527389172467,-0.00020948802656173314,-0.0002105227547407756,-0.00021257711430175557,-0.00021562198778263803,-0.00020635273891724123,-0.00020740309681931712,-0.0002105227547407813,-0.00021562198778263183,-0.0002031691125204152,-0.00021359689088371216,-0.0002166274432410938,-0.00040645550630795044,-0.0017862324037225992,-2.0842727910512534e-05,-0.00020948802656172948,-0.0002962911036409618,-0.0002176282575284476,-0.007881464883083602,-2.0842727910512446e-05,-0.00022834814874490711,-0.00021961621609953332,-0.00022060348356999106,-0.0020757288900069837,-0.00021862449438348803,-0.0002135968908837154,-0.00021562198778263736,-0.00021359689088371183,-0.0002235391493467422,-0.00047232225443963045,-2.0842727910512422e-05,-5.51450095715842e-05,-0.0002611998758481662,-7.798737296174041e-05,-0.0004837064343449767,-0.0002146118259214571,-0.00021461182592147026,-0.0002146118259214616,-0.00021862449438348676,-5.895255464041401e-05,0.01111058491671877,-0.0005018200975111612,-6.912820774007335e-05,-0.0006268956728414982,0.022977503076488423,-0.00015736806444282425,-0.00010211047345395366,-6.591109323150592e-05,-0.026508314704904168,-0.00021562198778263687,0.0072540326309750176
